"title","content","date","variant","images","verified","author","rating","product","url" 
"Perfect for drawing purpuses","At first I was a little scared to purchase this because my only option at the time was the 36 GB one, but lately I realized it that I wanted to use it principally for drawing and I had no problems with storage capacity even when I have by now plenty artwork done digitally in it. No regrets at all.","16 Mar 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Leslie","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=51"
"Nice iPad!","I purchased this to use with my square register system. It’s a nice sized screen, not too big or small. Easy to use and set up. Works great with Square.","06 May 2021","Size: 128GB Style: WiFi Color: Gold","","Yes","Laura L. Mundell","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=51"
"It came later than expected","This item showed up 3 days late. But so far so good. I won’t really know until I give it to my son for his birthday in 3 weeks. I’ve already set it up for him.","04 Oct 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Jessica W.","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=51"
"Battery life sucks","Battery life is that of a 10 year old phone. Only lasts for a couple hours at 100 percent and takes practically all day to recharge. Terrible.","17 Dec 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Boo","2.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=51"
"Great ipad","Apple delivers a great product.  In the world of electronics you get what you pay for with apple.  Love it!","23 May 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","LH","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=51"
"I am so happy I ordered this product","Thank you for such a wonderful product at an amazing price. The ipad arrived before the estimated shipping date, is exactly as described, and is my side-kick. I do not go anywhere without this. My children love this and are able to use it. Its perfect. Thank you again!","19 Apr 2021","Size: 32GB Style: WiFi + Cellular Color: Gold","","Yes","Victoria Ornelas","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=51"
"Five stars from a completely satisfied customer.","IPad coupled with the Apple keyboard and mouse function like a compact PC; the iPad generation 8 and accessories couldn’t be better. They have greatly exceeded my expectations,","19 May 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Vic","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=51"
"A day early.","The iPad showed up a day early and intact. Not much else to say. It's an iPad and it does iPad stuff very well.","17 Apr 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","JGV3","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=51"
"Great!","Great! My expectations were not even more than a good day dream of me a man and a man with me I love being weird and you don’t feel like you don’t know how to get that you can get you out to you and I. He!LPp keYBöARd","14 May 2021","Size: 32GB Style: WiFi Color: Silver","","Yes","jamieglynn","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=51"
"Alert sounds very low","Would have been nice if manual came with it!!  Kind of heavy to hold. Not very user friendly.  Alert sound very low.","04 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Janice Coughlan","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=51"
"Good tablet","I graduated from Fire tablet to the ipad, which functions nicely and quickly. Easy to understand and use.","18 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Country person","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=52"
"Consistently good quality","Great product. Have had iPads for several years and this one seems to be the same high quality as others.","01 Dec 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","MyTwoCents","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=52"
"Great iPad 8th gen!!!","Loved it! All I expected! Works fine no problem!!","28 Sep 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Krismar Williams","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=52"
"Great Value","I already have an IPad, but I wanted a newer one. It came at a great price.  Screen is brighter, faster.","08 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Grammar Police","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=52"
"Does it’s job","I bought this iPad for myself (as opposed to my kids) and I love it. Makes doing workouts easier visually","07 May 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Its me again","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=52"
"A beautiful gift for my mother","I ordered this bff or my mother's 70th. It was easy to set up and connect to her phone and watch. This is a wonderful gift and a perfect size iPad for any needs.","27 Oct 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Sweetpea82","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=52"
"It looks pretty and is relatively easy to use.","So far, so good.  I am reading a book to help me along....... without a manual, I needed to buy a book.","18 Jan 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Piping Plover","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=52"
"Nice iPad","Purchased to replace an older on with a screen crack. Works great, fast clear and all Apple. Recommend.","09 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Joe Biaggio","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=52"
"Great value","I bought this for my 9 yr old. Great value. Its not the latest ipad but its great for his needs. The packaging was beautiful. My son can download most of the games he likes including minecraft modes, the battery life is definitely longer than a galaxy which he is transitioning from.  I got the grey color.","02 Jan 2021","Size: 32GB Style: WiFi Color: Silver","","Yes","Esther N.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=52"
"Great value","I saw this same model on a shopping channel last night for $200 more so this is a really decent purchase.","05 Jan 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Michaelsmind","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=52"
"Excellent I Pad","The colors are brighter and it holds a charge much longer.  It takes a lot less time to charge it up.","25 Apr 2021","Size: 32GB Style: WiFi Color: Silver","","Yes","Mary Lou Noftle","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=53"
"Amazing","amazing","12 May 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","@","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=53"
"iPad greatness","The sharpness and clarity of the screen is amazing! There are so many things you can do , it boggles the mind.","25 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Kelley F. Snook","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=53"
"Great! And great price!","I had to upgrade from 2nd gen because Apple doesn’t support many of the apps I use. This one is Great!!  Loved the price!","27 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","do it myself-er","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=53"
"IPad 8th generation","I love this iPad, I received this on a Thursday afternoon with the ottorbox defender and it was perfect.","06 Feb 2021","Size: 128GB Style: WiFi Color: Space Gray","https://images-na.ssl-images-amazon.com/images/I/71k8F296dlL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71wrraG7KyL._SY88.jpg","Yes","Nathan Sassaman","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=53"
"Good deal","Still trying to get the hang of it but so far its outstanding. It was also less expensive option i found.","10 May 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Tom L.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=53"
"what can I say if you like Apple products you'll love it","The battery life and screen brightness is amazing plus I got the 128GB and I am very happy with this","06 Apr 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Jeremiah","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=53"
"Awesome and fast","Smooth and seamless OS, not slow and junk quality like a firetab. Apple owns the market in tablets in my opinion","14 Mar 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","J. Eads","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=53"
"As Expected","Very good quality at a good price. Only complaint, the active screen is very close to the edge/, attention to where/how you hold the IPad is a must.","17 Mar 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Mr.Powers","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=53"
"Very Satisfied","Your browser does not support HTML5 video. I received this iPad pretty quick. I was skeptical about buying it from amazon due to come of the reviews but I took a chance and I actually happy and satisfied . No glitching, no error message. Came fully charged. I was able to set it up and set up a new Apple iCloud for my son with no issue. I’m happy that I bought it!","24 Mar 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Brianna","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=53"
"Love","Just got my iPad and I love it!  Easy to use and set up and I love how big and crisp the screen is!","20 Nov 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","K Marie","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=54"
"Easy to use","Purchased for elderly neighbor. Her first iPad. She loves it and picked up how to use very quickly.","26 May 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","DT/Niknak","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=54"
"Very much satisfied","Ideal tablet. Easy to setup. I added the otter box and protection plan. All is happy in apple land.","25 Mar 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","Big D","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=54"
"I'm a new apple fan","I really like the ipad, can't believe I waited so long to try one. Works great and is easy to use.","15 Mar 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Clairc","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=54"
"Good product","Once all info was downloaded from the old iPad to the new one it has been working iextdremely well","09 Mar 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Martin Goldman","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=54"
"the best option for kids online crouse","dring the pandmic time, all the kids need online course, the chrome book are poor to use, and i think the ipad 8 the cheap but faster one, choose the 128g one, you won't undate in 3 years.","01 Dec 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Amazon Customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=54"
"iPad Next Generation “ Way to Go”","IPad is heavier than expected, but excellent quality. Large screen and vibrant clear color graphics","16 Nov 2020","Size: 128GB Style: WiFi Color: Gold","","Yes","C-RAD","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=54"
"Awesome iPad","I have bought 2 of them, they are awesome. Very suitable for everyday tech activities and entertainment.","09 Mar 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Du","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=54"
"Buy this!","I bought this to use for digital art with procreate. For a beginner, I have no complaints!!! 100% would buy again!","28 Mar 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Chloe Oneill","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=54"
"Great price for interval upgrade","Upgraded from first generation iPad Air.  Needed more memory and upgrade iOS.  Perfect for my needs","01 Jun 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Barry H. Braun","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=54"
"IPAD win for college","My future son in law is in LOVE! He is currently taking organic chem and loves taking notes on it.","03 Jun 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","mominsmalltown","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=55"
"Great tablet","Have used Apple products for years. Very reliable. Just upgraded to this from my last iPad which is 10 yrs old. Battery life on this tablet is great. Satisfied with purchase","19 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","zycm","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=55"
"New iPad","Arrived earlier than stated. Perfect new condition highly recommended","25 Dec 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Scott Nathan","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=55"
"Nice product.","Great for college student.  Size of screen is perfect. Would suggest buying the stylus pen as well.","01 Dec 2020","Size: 128GB Style: WiFi Color: Gold","","Yes","LBalky4","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=55"
"New but used","This product I ordered new and it came used","02 Mar 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","angelo rodriguez","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=55"
"In the 21st century now","New to me- last person in the world getting one! Waiting for help from grandchild! Have high hopes.","01 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","barbara","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=55"
"Great Apple Product","Beautiful rose gold color.  Excellent Apple product with fast delivery and great packaging.  Would definitely recommend and will buy again.  My granddaughter was ecstatic!","14 May 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","SamzGirl","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=55"
"Perfect","Got as an upgrade from iPad Air for my 9 year old daughter for her birthday. Her older iPad was outdated and no longer compatible with a lot of her newer games. This works perfectly with all her apps. Only thing was I wasn’t aware it’s just a little bigger than the other so I had to order a new cover but other than that I’m very happy with it.","05 Jun 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Jennifer Stover","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=55"
"So Awesome!","Major upgrade for me from the mini iPad. Loving this new one. Thanks Apple for a great product.","10 Jun 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","M. R. Muller","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=55"
"Works as expected.","Nothing special. It’s a basic iPad. I do wish I would  have bought the one with optic and Cellular though","23 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Darlene","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=55"
"Love it","I love my new iPad, this is my second one. I never use my laptop anymore, this is so easy to use.","25 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","pris","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=56"
"it's an iPad!","It's an iPad, it does exactly what you expect from an iPad.  It's got a fantastic screen, great battery life, runs all the app store apps, has annoyingly few buttons and is entirely non-upgradeable.","17 Dec 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Malgorzata B Glinowiecka","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=56"
"Es una muy buena iPad y aún precio accesible.","pude configurarla con mi iCloud rápido y es rápido para conectarse al wi-fi . Llego antes del tiempo esperado y su carga le dura bastante.","20 Mar 2021","Size: 128GB Style: WiFi Color: Silver","https://images-na.ssl-images-amazon.com/images/I/91Pl+JX-4nL._SY88.jpg","Yes","Maria","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=56"
"Quick delivery","Arrived a week earlier than expected.  Easier to buy back ordered from Amazon, than Apple or Best Buy.  Wonderful upgrade from Air 2, quick and great battery life.","19 Dec 2020","Size: 128GB Style: WiFi Color: Gold","","Yes","Anitres","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=56"
"Great deal!","Ordered this for my dad! He has dementia, and has some issues remembering certain things, but he was able to set this up fairly easy.","19 Apr 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Lolli","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=56"
"Love it","Great picture quality and beautiful color- rise gold. I use it constantly and it has good battery life.","15 Mar 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","grammie S","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=56"
